t,x,y,theta,v,w,goal
1.6500000000000001,1.1975083169187288,0.05119505955016104,-1.5170349776926748,0.0427123238054819,-0.013989132110865943,"(1.2, 7.347880794884119e-17)"
1.7000000000000002,1.197618485316858,0.049147822264641546,-1.517676145600852,0.041003987997108735,-0.012823358163545628,"(1.2, 7.347880794884119e-17)"
0.0,1.198051173502997,0.04101002755048817,-1.5291346815070452,0.1629857930939097,-0.2291707181238628,"(1.1897338336485723, -0.15529142706151244)"
0.05,1.1983773476463748,0.03318543477232244,-1.539635501287839,0.1566277647365646,-0.21001639561587737,"(1.1897338336485723, -0.15529142706151244)"
0.1,1.1986117837821022,0.025664444937500936,-1.549259067702391,0.15049285484330902,-0.1924713282910384,"(1.1897338336485723, -0.15529142706151244)"
0.15000000000000002,1.1987674626219946,0.01843721292283174,-1.5580789878724162,0.14457817054458755,-0.1763984034005056,"(1.1897338336485723, -0.15529142706151244)"
0.2,1.198855769296058,0.011493786006514229,-1.566162619269543,0.13887976873674093,-0.16167262794253623,"(1.1897338336485723, -0.15529142706151244)"
0.25,1.1988866743751208,0.004824211437290582,-1.5735716171897103,0.13339292343800951,-0.14817995840334441,"(1.1897338336485723, -0.15529142706151244)"
0.30000000000000004,1.1988688969507606,-0.001581380839266626,-1.5803624304479231,0.12811233890661156,-0.13581626516425638,"(1.1897338336485723, -0.15529142706151244)"
0.35000000000000003,1.1988100508524149,-0.0077327153282333114,-1.5865867510332121,0.1230323191010257,-0.12448641170577757,"(1.1897338336485723, -0.15529142706151244)"
0.4,1.1987167752434484,-0.013639323983013464,-1.5922919226542938,0.11814690201601037,-0.11410343242163334,"(1.1897338336485723, -0.15529142706151244)"
0.45,1.1985948509026318,-0.01931051180318061,-1.597521312441882,0.11344996577610017,-0.10458779575176214,"(1.1897338336485723, -0.15529142706151244)"
0.5,1.1984493034971417,-0.024755332413022225,-1.6023146495235363,0.10893531203535593,-0.09586674163308884,"(1.1897338336485723, -0.15529142706151244)"
0.55,1.1982844951107603,-0.029982571513866296,-1.6067083337279677,0.10459673115659934,-0.08787368408863072,"(1.1897338336485723, -0.15529142706151244)"
0.6000000000000001,1.1981042052226916,-0.03500073651882703,-1.6107357172896384,0.10042805277561112,-0.08054767123341133,"(1.1897338336485723, -0.15529142706151244)"
0.65,1.1979117022496593,-0.03981805101481526,-1.6144273620971696,0.09642318465573448,-0.07383289615062294,"(1.1897338336485723, -0.15529142706151244)"
0.7000000000000001,1.1977098066745213,-0.04444245296816263,-1.617811274749405,0.09257614217363613,-0.0676782530447062,"(1.1897338336485723, -0.15529142706151244)"
0.75,1.1975009466938056,-0.04888159580909444,-1.6209131214422592,0.08888107032150497,-0.062036933857088083,"(1.1897338336485723, -0.15529142706151244)"
