t,x,y,theta,v,w,goal
1.8,1.6484010830603146,0.7568949840544645,1.7312791865667778,0.5,0.10085031734044514,"(1.5, 1.5)"
1.85,1.6444062110512205,0.781573740052913,1.7358577014307282,0.5,0.09157029727900667,"(1.5, 1.5)"
1.9000000000000001,1.64029838925751,0.8062339468669508,1.7400200673164075,0.5,0.08324731771358507,"(1.5, 1.5)"
1.9500000000000002,1.6360879585411645,0.830876841850756,1.7438091259858597,0.5,0.07578117338904233,"(1.5, 1.5)"
2.0,1.6317841848978347,0.8555036064053414,1.7472632590352661,0.5,0.06908266098813066,"(1.5, 1.5)"
2.0500000000000003,1.6273953729765192,0.8801153582714585,1.750416878386621,0.5,0.06307238702709604,"(1.5, 1.5)"
2.1,1.622928966910941,0.9047131471326014,1.7533008641281038,0.5,0.057679714829658724,"(1.5, 1.5)"
2.15,1.6185171516213892,0.928617886505119,1.7559429559366215,0.486168974171374,0.05284183617035476,"(1.5, 1.5)"
2.2,1.614220956673678,0.9515564205015741,1.7583648385654584,0.46674774040599903,0.048437652576739376,"(1.5, 1.5)"
2.25,1.610043097437472,0.9735683713410981,1.7605848707897196,0.4480984211349885,0.04440064448522186,"(1.5, 1.5)"
2.3000000000000003,1.6059852932715675,0.9946917036637067,1.7626198796460544,0.43019109384560583,0.04070017712669516,"(1.5, 1.5)"
2.35,1.602048414925662,1.0149627909807173,1.7644852885004658,0.4129968484743311,0.03730817708822998,"(1.5, 1.5)"
2.4000000000000004,1.5982326129825835,1.0344164811151695,1.7661952343466045,0.3964877825689368,0.03419891692277354,"(1.5, 1.5)"
2.45,1.5945374296837045,1.0530861601510422,1.7677626752543476,0.38063698974998056,0.031348818154862124,"(1.5, 1.5)"
2.5,1.590961896196721,1.0710038145549143,1.7691994888066787,0.36541854307253896,0.02873627104661991,"(1.5, 1.5)"
2.5500000000000003,1.5875046171345741,1.0882000912454424,1.770516562289091,0.3508074745673202,0.02634146964824946,"(1.5, 1.5)"
2.6,1.5841638439135284,1.1047043554716043,1.771723875329011,0.33677975198127713,0.024146260798398878,"(1.5, 1.5)"
2.6500000000000004,1.5809375383440298,1.1205447464256755,1.7728305756222609,0.32331225352937015,0.022134005864999917,"(1.5, 1.5)"
2.7,1.5778234276769876,1.1357482305657616,1.773845048328699,0.3103827413014031,0.020289454128759044,"(1.5, 1.5)"
2.75,1.5748190521778251,1.1503406526589643,1.7747749796692616,0.29796983383299547,0.01859862681125368,"(1.5, 1.5)"
2.8000000000000003,1.5719218061686437,1.1643467845826676,1.7756274152112197,0.2860529782413741,0.01704871083916093,"(1.5, 1.5)"
2.85,1.5691289733629277,1.1777903719402192,1.7764088132870584,0.2746124222396399,0.01562796151677259,"(1.5, 1.5)"
2.9000000000000004,1.566437757215495,1.1906941785601923,1.777125093954645,0.2636291862733457,0.014325613351732769,"(1.5, 1.5)"
2.95,1.5638453069211293,1.2030800289568195,1.7777816838718836,0.25308503596726944,0.013131798344772072,"(1.5, 1.5)"
